ScenarioName	anim.ks	DO NOT EDIT
「あっ、こら！！」	
「あくま……パンツはいてないのです……？」	
「はいてるわよ！　タイツと同色だからわかりにくいだけでしょ！！」	
「……じっくり見てもわからないのです。紐パンなのです？」	
「暁美さん……それはちょっと過激すぎよ」	
「あなたには言われたくない！！」	
「私も紐パンみたいな言い方しないで！！」	
「も、ってなによ！　だから紐パンじゃないってば！！」	
「まどかはネコちゃんパンツなのです」	
「わっ！　じっくり見ないで！？」	
「ネコパン……」	
「鹿目さんはパンツもかわいらしいのね」	
「パンツの話はもういいです！　それよりトカゲちゃん！！」	
「にゃー」	
「返してほしくば高級猫缶をよこせと言ってるのです」	
「わかるの、なぎさちゃん！？」	
「なぎさは動物の言葉がわかるのです。ここはなぎさにまかせて先に行けなのです」	
「フラグじゃない」	
「初耳だわ」	
「にゃ」	
「早くしろ、と言ってるのです。でないとこのトカゲを食べちゃうぞ、と」	
「あの一声にそこまで意味があるのかしら」	
「なぎさを疑うのです！？」	
「この子を疑うことは私が許さないわよ」	
「マミ……！！」	
「私はあなたを信じるわ。たとえチーズとも会話ができると言われたって、決して疑うものですか！！」	
「さすがにそれは無理なのです」	
「…………そう…………」	
「至極冷静につっこまれたわね」	
「なぎさちゃんカッコいいかも」	
「ホントなのです？　それならもっとカッコいいところ見せるのです！！」	
どんと胸を叩き、自信に満ちた足取りでエイミーに向かっていくなぎさちゃん。	
その背中を立ち直ったマミさんがパシャリパシャリと撮りはじめます。	
「なんて素敵な勇姿なの……！！　動画の方がいいかしら」	
「親バカね」	
「さぁネコちゃん、そのトカゲをおとなしく離すのです。おまえは完全に包囲されてるのです」	
「にゃー」	
「むむっ、抵抗するですか。故郷のおっかさんが悲しむですよ！！」	
「巴マミ」	
「昨日刑事ドラマ見たから……」	
「影響されやすい年頃なんだね」	
「にゃにゃー」	
「や、やめるのです！　そんなマネは故郷のおっとさんが悲し――	
あー！！　マミーーーー！！」	
マミさんに駆け寄ったなぎさちゃんは、その勢いのまま足にひっしとしがみつきました。	
そうしてマミさんのスカートに手のひらを何度もこすりつけます。	
「ペロペロされたのです……ザラザラしてたのです……」	
「そこで拭かないで！？」	
「まどかー」	
「よしよし、大丈夫だよ」	
わたしよりもちっちゃな手を取り、ハンカチで拭いてあげたらたちまち笑顔。	
わかりやすくてかわいいなぁ。	
「まどかは優しいのです。それに比べてあくまときたら、なんにもしないのです」	
「なんでこっちにくるのよ。巴マミを責めなさいよ」	
「マミは毎日ごはん作ってくれるし、髪を洗ったり梳かしてくれるのです。優しいのです」	
「なぎさが寝坊しそうになると服も着せてくれるしごはんも食べさせてくれるのです」	
「甘やかしすぎじゃないの？」	
「遅刻したらいけないし……」	
「早くに起こせばいいじゃない」	
「気持ちよさそうに寝てると起こせなくて……」	
「ダメな母親の典型ね」	
「せめてそこは姉でしょう？」	
「にゃー」	
「あっ、トカゲちゃんが！！」	
「くわえられただけよ大丈夫よ問題ないわ平気平気平気……」	
「あくま顔が真っ青なのです！！」	
「しっかりして暁美さん！！」	
「ほむらちゃん！！」	
がくりとその場に膝をついたほむらちゃんは、その勢いのまま両手も地面につきます。	
慌てて駆け寄るわたしたちの前でほむらちゃんは――	
「お願い、返してエイミー……」	
「これ土下座なのです！！」	
「一昨日時代劇で見たわね！！」	
「ほむらちゃん、そこまで……」	
「大切なの……その子は……マドカは……とても、とても大切なのよ……」	
「まどか！」	
パアッと表情を輝かせてわたしのスカートをくいくい引っ張るなぎさちゃんだけど、ちがうよ、トカゲちゃんのことだもん。まどかはまどかでもわたしじゃないもん。	
だから……こんな……ドキドキするのはおかしいのに……。	
「お願いよ、マドカを返して……！！」	
「……暁美さん。顔上げて」	
「え……」	
「ほら」	
ほむらちゃんの手元にそっとトカゲちゃんを下ろしたエイミーは、そのままペロッと手を舐めると悠然とした足取りで離れていきます。	
心なしか得意げに見えるのは気のせいかな。	
「なにがしたかったのよ、あの子は」	
ぷりぷりしながらも両手で慎重にすくい上げられたトカゲちゃん。	
その拍子にちゃり、と音がして、見ればシッポの先に揺れる宝石。	
どこかで見たことがあるような……あっ。	
「ほむらちゃん、イヤーカフスは？」	
「えっ」	
「そういえば今日、つけていないなって」	
「あれは……陰干し中なの」	
「陰干し……？　って、わわっ」	
それまでピクリとも動かなかったトカゲちゃん。	
さっと頭をもたげると、たちまち手のひらから肩へと駆け上がっていきます。	
「元気いっぱいなのです！！」	
「死んだフリをしていたのかしら」	
「まったく、心配させて……」	
鼻先をちょんとつついたほむらちゃんの指に、トカゲちゃんはすりすりと頭をこすりつけます。	
トカゲってこんなに人に懐くものなんだ。	
「……いいなぁ……」	
「まどかもなでなでしたいのです？」	
「鹿目さん勇気あるのね。私はちょっと怖いかも」	
「いえ、わたしはなでられる方で――」	
「「「えっ」」」	
わたし以外の三人の声が綺麗にハモりました。	
そうしてわたしは気付くのです。半ば無意識に返した言葉が、とんでもない意味を持つことに。	
「まどかはあくまになでなでされたいのです？」	
「ふわぁそんなハッキリ！！」	
「暁美さん、私たちはもう帰るわ。あとがんばって」	
「えっ、ちょっま――」	
「マミ！？　なにをするのです！？　見届けなきゃなのです！！」	
「ダメよ、邪魔になるわ！　帰るの！！」	
「だからって引きずるのは無しなのです！　マミ！！　マミーーー……！！」	
「…………」	
「…………」	
「す、すごい速さでいっちゃったね、マミさんたち」	
「ええ」	
「…………」	
「…………」	
う……うわーん気まずいよぉ！！	
ほむらちゃんが目を合わせてくれないよ……わたしも気まずくて見れないし……。	
「……か、帰ろっか」	
「まどかはなでられたいの？」	
「別に！？」	
「そう……」	
あああわたしのバカー！！	
反射的に返した言葉に、ほむらちゃんが上げかけていた手を下ろすのが見えました。	
もしかして、頷いたらなでてくれた……？	
だとしたらますますわたしのバカーーーーー！！	
そこまで考えて、遅まきながら自覚します。	
わたし、ほむらちゃんになでられたいって思ってる。しかも、とても強く望んでる。	
さやかちゃんや杏子ちゃん、ママにだってこんなにもなでてほしいなんて思ったことないのに。	
小さい頃は別にして、中学生にもなって望むことでもないよね。	
なでてもらえたら、それはそれで嬉しいけれど。	
「……ほむらちゃんはある？　誰かになでてほしいって思うこと」	
「なでられること自体あまりないから、なんとも言えないわ」	
「そっか……ほむらちゃんってさ、一人暮らし……なんだよね？」	
「そうよ」	
「いつから？」	
「中学生になってから」	
「寂しくない？」	
「一人でいることには慣れてるから。家族と離れて暮らすことも。昔、よく入院していたから」	
「えっ……どうして？」	
「生まれつき心臓が弱かったの。家よりも、病院で過ごした時間の方がはるかに多いでしょうね」	
「そう……なんだ……」	
「もう平気よ。治ったから」	
「…………」	
「どうして泣きそうな顔するの」	
「だってほむらちゃん、寂しそうな顔してるから……」	
「私が？」	
「それなのに口では平気って言うから……我慢してるのかなって。ずっと我慢してきて、それが当たり前になってるのかなって。だとしたら、なんか……悲しいよ……」	
「まどか……」	
「ごめんね。よく知りもしないのに、勝手にこんな……」	
「いいのよ。それだけあなたは想像力が豊かで優しいのよ。人の痛みを、自分のことのように受け止める」	
「妄想が激しいだけだよ」	
「そんなことない」	
「じゃあ、わたしのさっきの言葉、合ってた？」	
「そう……なのかもしれない。ことさら意識してこなかったから、言われてはじめて思い至るって感じだけど」	
「それこそ我慢して言ってない？」	
「そんなことないわよ」	
さっきと同じく生真面目な顔で断言してくれるほむらちゃんこそ、わたしの目には優しい人に映ります。それなのに……	
「どうしてほむらちゃん、悪ぶってるの？」	
「悪ぶるってなに！？」	
「クラスで一人だけお化粧してる」	
「ルージュつけてるだけじゃない」	
「基本気怠そうにしてるよね？」	
「別に狙ってやってるわけではないし」	
「いつもさやかちゃんとケンカしてる」	
「向こうがつっかかってくるのよ」	
「……ほむらちゃん、絶対みんなに誤解されてるよ」	
「…………」	
もしかして落ちこんだ？　心なしかしょんぼりしてるような……。	
「大丈夫だよ。ほむらちゃんは本当はとっても優しい子だもん。もっとさ、みんなとお話してみようよ。そうすればきっとすぐにわかってもらえるよ」	
「別に……いいわよ……」	
「声に元気ないよ！？」	
「誰にもわかってもらえないことにも慣れてるから……	
ああ、だけど。今はあなたがわかってくれてるから。それでいいの」	
また強がってる……？	
疑って見上げた顔には、穏やかな笑みが浮かんでいました。	
どうしてそんな顔で、そんな言葉を口にしちゃうのかな。	
「……勘違いしちゃうよ……」	
「え？」	
「トカゲちゃんの名前、なんでまどかなの……？」	
「あ……」	
表情を歪めるほむらちゃんから、心の声が聞こえてきそう。	
しくじった――そんな声が。	
あれだけ名前を呼んでおいて無自覚だったのかな。それだけ周りが見えていなかった？	
クールに見えて、予想外の出来事に直面するとパニックに陥っちゃうみたい。	
ちなみに今は動きを止めちゃってます。	
「同じ名前だからビックリしちゃった。たまたま……なんだよね。すごい偶然だね」	
わたしから名前を取ったなんて、いくらなんでも自意識過剰。	
さすがにそんな妄想は一切口には出せません。	
「そう……ね。私も驚いたわ。あなたが転校してきた時に、その、すごいって」	
どうして？　どうしてそんなに目が泳ぐの？	
言葉もしどろもどろだし、あからさまに怪しいよ。	
「トカゲちゃん、いつから飼ってるの？　昔から？」	
「最近だけど……あなたが来る少し前から」	
「そうなんだ。じゃあますますビックリしたでしょ？」	
「そうね……もうビックリ……」	
左右に泳いでいた視線がつま先へ。肩も落として、息を大きく吐き出して。	
「……ごめんなさい」	
「ほむらちゃん、嘘つけないんだね」	
「すすんでつきたいとは思えないわね」	
「えへへ、やっぱりいい人だ」	
「……気持ち悪くないの？　あなたの名前で呼んでるのよ」	
「気持ち悪くなんかないよ。でも、理由は教えてほしいかな」	
「理由……かわいいからじゃダメ？」	
「か、かわいい！？」	
「まどかって響きがかわいいから。呼びやすいし」	
「あ、そっちか……」	
「まどか自身もかわいいわよ」	
「はぅ！！　あ……ありがと……」	
ほむらちゃんのことあれこれ言えないや。	
わたしだって予想外の言葉にあたふたしちゃってる。	
「でも！　その言い方って本当は他に理由がある時にするよね！？」	
「だけど嘘でもないから。今はそれで許してほしい」	
「いずれ話してくれるの？　本当の理由」	
「まどかかわいい」	
「ごまかさないで！？」	
「まどかわいい」	
「略さないの！！」	
「この子の名前、まどかわいいにしようかしら。マドカじゃ紛らわしいものね」	
「絶対呼びにくいよね、それ」	
「……改名した方がいい？」	
「そのままでいいよ。人前で呼ばれるのはちょっと恥ずかしいけど」	
わたしがいないところでも、わたしの名前を口にしている。	
そう思うと照れくさくてこそばゆいけど、ほんわか幸せな気持ちになれるのです。	
「わたしもペット飼ってほむらちゃんって呼びたいなぁ。呼び捨てにしちゃったりして」	
「あなたはちゃん付けが基本だからイメージしにくいわね」	
「ほむら……ちゃん」	
「いま呼ぼうとしたの？」	
「ほむら…………	
ちゃん」	
「できてないじゃない」	
「だって……なんか照れちゃうよ」	
「途中で呼び方変えるのって、結構勇気がいるわよね」	
「実体験？」	
「ええ……名前で呼ばれることがとても嬉しくて、名前で呼ぶことがとても悲しくて切なくて……大切だって、教えてくれた人がいたの」	
「そうなんだ……いいなぁ……」	
思い出の中の人なんだろうな。	
遠くを見るような目で話すほむらちゃんからは、悲しみ以外にも憧れや尊敬の念が垣間見えて、そう思われていることがひどく羨ましくてたまりません。	
ほむらちゃんの話を聞きながら、こうして自分のことを考えちゃうわたしでは、到底その立ち位置にはたどり着けないんだろうけど……。	
「なにが『いいなぁ』なの、鹿目さん」	
「ふえっ！？　なんで急に名字なの？」	
「ちょっと気分を変えてみようかと思って」	
「確かに新鮮かも。でも……やっぱり名前がいいな」	
「わかったわ、まどか」	
「わたしも気分を変えてほ……ほむ……」	
「ふふっ。無理して変えなくていいのよ」	
「うん……あ、じゃあこうしよう！！」	
幼いタツヤがいるからペットは当分飼えそうにないけれど、かわりにうちの庭には植物がたくさんあります。	
「大事な植木やお花に名前をつけるのもありだよね」	
「そうね……まあ、ありだろうけど……」	
「これからはミニトマトのこと、ほむらって――」	
「やめて」	
ScenarioName	scenario10_im04sayaka.ks	DO NOT EDIT
「げっ、ほむら」	
「会うたびにその反応、やめてもらえるかしら」	
「悪魔に対してはふさわしい反応でしょうが。それがイヤならあたしの記憶、ちゃんと消しなよ」	
「円環の記憶を自力で取り戻したの？　大したものね」	
「ちがうでしょ。あんたがわざと手を抜いたんだ。ちょっとしたド忘れ程度にしか記憶を操作していないでしょ」	
「私がなんのためにそんなことを？」	
「まず思ったのは威嚇。自分はこんなこともできるんだぞ、だから歯向かうなってね。でもそれなら、最初っから全部記憶を消しちゃえば面倒ないわけで。それをしないのはできないから」	
「私は悪魔よ」	
「悪魔だからって全知全能ってわけじゃないんでしょ」	
「確かに神には劣るわね」	
「その神様と、あんたはどうなりたいのかな」	
「……質問の意図がわからないわ」	
「まどかと仲良くしたいの、したくないの」	
「…………」	
「答えられないのは、あんた自身迷いがあるからでしょ」	
「面倒くさいあんたのことだから、まどかと前みたいに接したい、でも悪魔に身をやつした自分がそんなことを思うのは不相応だしまどかに迷惑がかかる……とか考えてない？」	
「あなたのそういうところ嫌いよ。人の気持ちを勝手に言い当てて得意げにならないで」	
「得意げになってるつもりはないんだけどね。そう見えたなら謝るよ」	
「でもさ、あんたも大概悪いんだよ？　自分の気持ちとか考えとか話さなすぎなんだよ。だからこっちとしては想像するしかないじゃん」	
「そんなことせずとも、無関心無干渉を貫けばいいでしょうに」	
「そうはいかないよ。まどかに変な真似されたらたまんないからね」	
「あなたが度々口にする、その変な真似ってのはなに」	
「あたしの口から言わせようっての！？　ハレンチ！！　悪魔！！」	
「悪魔だけど」	
「ただ友達として仲良くしたいってならまだしも、隙あらば押し倒してやろうと目論んでるなら見過ごすわけにはいかない！！」	
「あなたは私をなんだと思ってるの」	
「色情狂？」	
「なんでよ！！」	
「だって悪魔はエロいんでしょ？」	
「もっとオブラートに包みなさいよ」	
「本には包んで書いてあった」	
「本……ねぇ、もしかしてその本、あの子に……」	
「あの子？　……なぎさ？　うん、読み聞かせた」	
「なにしてんのよ！！」	
「だってさぁ、なぎさってばちっとも思い出す気配ないんだもん」	
「あの子の記憶だけきっちり消したのか、はたまた思い出すのに時間がかかっているだけなのか」	
「あなたの余計な教育の賜物であの子、顔を合わせるたびにあくまあくま言ってくるのだけど」	
「それをみんなあだ名みたいなもんだと思ってるのが困りものだよね。あんたが危険だってこと一向に理解してくれない」	
「心配せずとも、まどかに変な真似はしないわ。あの子はただのクラスメイトだもの」	
「クラスメイト……ね。その割には四六時中一緒にいるイメージだけど？」	
「それは……あの子がぐいぐい来るから……」	
「突き放せないんだ。それはあんたが押しに弱いから？　本心ではまどかに近付きたいと思っているから？　両方かな」	
「そういうところが嫌いって、さっき言わなかったかしら」	
「図星指されたからって怒りなさんな」	
「私はあの子が傷つくのを見たくないだけ。笑ってる顔が見たいだけ。あの子に幸せでいてほしいのよ」	
「それが……あんたの本心？」	
「そうよ。そのために私は神を引き裂き世界を変えた。私の欲望を満たすために」	
「あんたの言う欲望ってなんか……随分とかわいくない？」	
「どこがよ！　この上なく悪魔らしいでしょう！？」	
「いや、悪魔は人の幸せを望まないし。本にはそう書いてあったし」	
「本は本！　私は私！！」	
「正直なところ、一度くらいは思ったことあるでしょ？　まどかを押し倒したいなーとかさ」	
「そんなことしたら危ないじゃない。ケガをしたらどうするのよ。心だって傷つくわ」	
「うわこいつホント悪魔に向いてない」	
「それに私、押し倒すよりも倒されたいわ」	
「そっちか」	
「だから安心して」	
「あーはいはい、あんたは受けね。まどかにガンガン来られてる今が一番幸せなのね、はいはい」	
「わかってくれたのなら、今後はもう少しつっかかってくるのを控えてくれない？　その度に無駄なエネルギーを使いたくないのよ」	
「それは断る！　いつあんたが攻めに転じるかわからないからね！！」	
「はいはい」	
「あっ、流したな！！」	
「話は終わったわね。帰っていい？」	
「まだだよ！　あんたのその、手に提げてる袋の中身を聞くまではねぇ！！」	
「……見たの？」	
「透けて見えてる。ネコの絵柄」	
「……ネコの絵柄入りハンカチを買ったのよ」	
「いやごめん。これは袋の口から見えてんだけどさ、パンツだよね、それ」	
「……あの店、クレーム入れてやるわ……」	
「悪魔がネコのパンツってなに。ギャップか？　ギャップ萌えか？」	
「うるさいわね！　帰りなさいよ！！」	
「あっ！　もしかしてあんた、こうやっていじってほしくて記憶を残したの？」	
「そんなわけないでしょう！！　もう、さっさと帰りなさいよ美樹さやかっ！！」	
ScenarioName	scenario11_ep05_01.ks	DO NOT EDIT
シーン1	
シーン2バドミントン開始～	
シーン3試合決着～分岐	
いーち、にー、さーん、しー	
周りの声に合わせ背中をグーっと押すと、さやかちゃんの指はつま先に、顔は足にぴったりくっついて、毎度のことながら感心しちゃいます。	
「さやかちゃん、ほんっと体やわらかいねぇ」	
「毎晩ストレッチしてるからね」	
「それでこんなにやわらかくなるの？」	
「そっ。お風呂上がりにやるといいよ。体あったまってほぐれやすくなってるから。ほい、交代」	
位置を入れ替え、今度はわたしが床にぺたんと座ると足を伸ばして前屈みに。	
「いーち、にぃー……うーん硬いね」	
「さやかちゃん、もっと……押してっ……」	
「こう？」	
「もっと」	
「こんくらい？」	
「もう一息っ」	
「いやいやダメでしょ。筋痛めちゃうよ」	
「うー……もうちょっとで届きそうなのにぃ」	
「無理してやるようなことじゃないって」	
「っと、無理といえばさ。まどか、まだあいつとネコ捜してるの？」	
「うん、続けてるよ。今日も放課後捜しに行くの」	
「無理してない？　あいつに強引に付き合わされたりは……」	
「してないよ。してるとしたらほむらちゃんかも。一人で捜すって言い張るところを、わたしが何度もお願いしたから」	
「まどかの方から……	
それは初耳だわ」	
「ぴゃっ！？」	
いきなり脇腹をつつかれて、体をよじるとさやかちゃんの口が笑みの形に。	
それも……ニタリと。	
「まどかは相変わらず脇が弱いようですなぁ」	
「待って、話し合おう？　ね？　ねっ？」	
「あいつのどこがいいんだー！！」	
「きゃあああああ！！」	
前屈姿勢のわたしよりも膝立ちのさやかちゃんの方が当然有利で、わたしは抵抗むなしく脇をコチョコチョとくすぐられます。	
「やめ、やめてっ。あはは、くすぐったいよぉ」	
「あいつなんて無愛想だし無口だし、周りと打ち解けないしさー。いいとこ全くないとは言わないけど、一緒にいてもつまんないっしょ」	
「そんなことないもんっ」	
「うぐっ」	
どすっ、と思いのほかいい手応え。	
どさり、と床に崩れ落ちるさやかちゃん。	
「ごめんね、軽くつっつくつもりだったんだけど……」	
「今の完全に……貫手の形だったし……内臓持ってかれるかと……」	
「そんなことしないよ」	
「さすがあのママさんの……娘……」	
ガクリと力尽き、床に伸びるさやかちゃんを見守ること数秒。	
「あいつにはホント気をつけなよ」	
「その格好で言われても……」	
横向きから俯せへ。両肘ついて頬杖ついて。	
ここが体育館ではなくリビングで、さやかちゃんのいる場所がソファの上だったらこう思ったことでしょう。	
「くつろぎスタイル？」	
「見なよ、あいつ。ずっとああやって佇んでさ、なに考えてんだかわかりゃしない」	
準備運動を終えたみんなの輪から一人だけ離れ、顎を少し上げて、手はだらんと体の横に垂らして。	
その視線の先をたどると、あるのは青い空と白い雲。それが窓の形に切り取られています。	
そして他にはなにもなく、こんな時のほむらちゃんが考えていることといえば……	
「ぼーっとしてるだけじゃないかな」	
「はぁ？」	
「空が綺麗だから。いつも気を張ってるイメージだけど、ふとしたことで緩むみたい。かわいいよね」	
「ギャップ萌えってやつか……なるほどね……」	
「でもまどか、騙されたらダメだよ！！」	
「騙される？　ほむらちゃんに？」	
「素じゃなくて狙ってやっているのかもしんないじゃん。そうやって油断させたところで、物陰に連れ込んであんなことやこんなことを……！！」	
「ど、どんなこと！？」	
「あたしの口からはとても……」	
「どんなことなの！？」	
「それはもう、あんなことやこんなことですわ」	
「ひゃあ！？」	
両肩に手を置かれたと思ったら、ふっと耳に息を吹きかけられました。	
文字通り飛び上がって振り向けば、そこにはニンマリと笑う仁美ちゃんの姿が。	
「なにするの仁美ちゃん！？」	
「いい反応ですわ、まどかさん。その調子で暁美さんの前でも……	
あ、でも、最初はきちんと恥じらうのが乙女の嗜みですのよ？」	
「最初はきちんとってなんだよ！　しかも恥じらうだけ！？　最後まで抵抗しろって！！」	
「なぜですの？」	
「えっ」	
「なぜ抵抗する必要があるんですの」	
「えっ、いや、だって……ねぇ？」	
「想いを寄せてる相手から迫られて、受け入れない理由がどこにあるというのでしょうか。いえ、ありませんわ」	
「反語表現……！！」	
「むしろこれで一気に距離は縮まり、既成事実ゲット。もう二度と離さないですのよ？　素敵じゃありませんか」	
「う……ん……うん？　正論のように思えるけど、なにかが激しく間違っているような……」	
「というわけでまどかさん、ファイトですの！！」	
「あ、ありがと……？」	
引きつる笑いを気にした様子もなく、仁美ちゃんの目はキラキラ――ギラギラ輝かせ、さやかちゃんはしきりに首を捻っています。	
だけど、一番首を捻りたいのはわたしだったり。	
ほむらちゃんはそんな感じの子じゃないんだけどなぁ……。	
みんな、ほむらちゃんのこと誤解してるよ。	
確かにめったに笑わないし、口数は少ない。周りから孤立もしてる。しかもどうやら、自分から望んで。	
だけど……だからこそ。	
たまに見せる笑顔にハッとして、それを向けてくれるのは、多少なりとも心を許してくれてるからなのかなって希望を持てて。	
珍しく饒舌に語り出したら、機嫌がいいのかな、好きな話題なのかなって予想できるし。	
ゴリ押ししたとはいえ、わたしが傍にいることを、許してくれたのが嬉しい。	
つまらないなんてことない。	
一緒にいればいるほど発見があって、ほむらちゃんのこと知れて。	
毎日がとっても楽しいのになぁ。	
「まどか」	
「ぴゃいっ！？」	
今日のわたし、驚いてばかり。	
でもでも、急にぬるっと現れて手を引かれたら、誰だって驚いちゃうよ。	
それに、こうやって手を繋ぐのははじめてだから、余計に心臓に悪いよね。	
「ど、どこに行くの？　ほむらちゃん」	
「いいからついてきなさい」	
「でも……」	
「いいから」	
まだ授業の途中なのに。	
さやかちゃんたちが見たらなんていうか……。	
そういえば、と姿を探せば、杏子ちゃんも交えた三人でバレーボールはじめてるー！？	
仁美ちゃんが上げたトスを、杏子ちゃんがさやかちゃんに向かってアタック――って、今日やるのってバドミントンじゃなかったっけ！？	
ああ、ほら、ネット張ってる子たちに怒られてるよ……。	
なんて、ハラハラ見守ってる場合じゃない！！	
この間もほむらちゃんはスタスタと、わたしの手を引き着いた先は――	
「ここで……なにするの……？」	
「入って」	
マットに跳び箱、平均台にボール、その他雑多にモノが置かれたここは用具室。	
バドミントンに必要なラケットとシャトルはもう外に運び出されているし、ネットだって張り終わってる。	
もう用事はないはずなのに。	
「ここなら、誰にも見られずにすむわね」	
ガラガラと聞こえる音に振り返れば、用具室の扉をゆっくりと後ろ手で閉じるほむらちゃんと目が合って。	
トクンと跳ねた心臓は、徐々に早さを増していきます。	
「騒がないでね。悪いようにはしないから」	
用具室の灯りは今にも切れてしまうそうに弱々しくて、すべてを照らしてはくれません。	
わたしの姿を捉えて離さない瞳に長い前髪が影を落とし、感情を読みにくくさせています。	
「まどか」	
仄暗い中で、ルージュを薄く引いた唇は一際目立ちました。	
白い肌と、赤のコントラスト。	
見入ってしまうのはどうして？	
声が出ないのはどうして？	
わたしはきっと呑まれてる。	
ほむらちゃんの纏う、妖艶な雰囲気に。	
「私は、上手なものの言い方を知らない。	
だから……こうするしかないの」	
ぐっと唇を噛み締めて。	
意を決したように顔を上げ。	
ひと息に距離を詰めたほむらちゃんの手は、するりとわたしの腰に回されて――	
「待って！！」	
引き寄せられるより早く、わたしは手とは逆方向へと逃れるけれど、距離を取ろうと後ずされば、同じ距離だけ詰めてくる。	
「待って待って、どうしたの！？　落ち着こう！？」	
「無理言わないで。これが落ち着けるわけないじゃない」	
「なんで！？　あの……なんで！？」	
「騒がないでって言ったでしょう？　外に聞こえるわ」	
「だって……だってぇ……！！」	
何度も同じ言葉を繰り返すのは、パニックに陥ってる証拠。	
わかってる。わかってるけど、だからといって収まるものじゃありません。	
だって、こんなの信じられないよ。	
まさかさやかちゃんの言ってたことが本当になるなんて……！！	
「ほむらちゃん、わたしのことそういう風に見てたの！？」	
ほむらちゃんが男の子だったら、まだ理解できたかもしれない。それでも困惑はしただろうけど……。	
わたしをパニックに陥らせているのは、ほむらちゃんもわたしも、同じ女の子だから。	
仁美ちゃんの布教活動のせいで、女の子同士の恋愛もあるっているのは頭ではわかってるつもりだけど、それがまさか自分の身に降りかかるなんて思いもしなかった。	
その相手がほむらちゃんであることも意外すぎるし、いきなりこうも迫ってくるのも理解が追いつかなくて。	
からかわれてる？	
でも……ほむらちゃんはそんな人じゃないって信じたい。	
人の気持ちを弄ぶような、ひどい人間なんかじゃないよね、ほむらちゃん。	
「見たくて見たわけではないわ。あなたがいけないのよ。あなたが……あまりに無防備だから」	
「それは……」	
どう解釈したらいいの？	
最初はそんな気持ちまるでなかったのに、わたしが……誘惑した！？	
「そんなことないよ！！」	
「あるの。鏡をよく見てみなさい。あなたは注意力が足りなすぎる」	
トン、と背中に軽い衝撃。	
ひやりと冷たい感触から、壁にぶつかったのだと知れました。	
ほむらちゃんから距離を取り続けているうちに、追い込まれてしまったようです。	
わたしの足は止まったのに、ほむらちゃんはなおも距離を詰め――	
ドン、と顔の横に手をついて。	
少し高い位置から見下ろして。	
「やっと……捕まえた」	
不敵に笑う口元から慌てて目を逸らすも、それでなにかが変わるわけでなく。	
わたしは完全に逃げ道を塞がれてしまいました。	
「お、お願い……やめて……」	
「どうしてそこまで拒絶するの。私ではイヤ？」	
「あまりに急すぎるよ。こういうのって順序ってものがあるでしょ！？」	
「順序ならちゃんと踏んでるつもりだけど。でなければ、みんながいるあの場で容赦なくしてるところよ」	
「やめてぇ！？」	
そんなことされたら恥ずかしすぎて、もう学校に来られないよ！！	
「そんなのイヤだよぉ……」	
「私だってイヤよ。まどかのそんな姿、誰にも見せたくない。私だけが知っていればいいの」	
「ほむらちゃん……」	
「だからもう大きな声を出さないで。人が来るといけないから。いいわね？」	
そう言って鼻の頭につけた人差し指は、わたしのよりもほっそりとしていて長く、ピアノを弾かせたら容姿と相まってとても絵になりそう。	
流れるように動くのが容易に想像できて、その指で羽のようにふわりと軽くなでられたら。わたしの指に一本一本、ゆっくり絡んできたら……。	
って、なに考えてるの！？　ダメダメ！！	
「さぁ、時間がないわ。怪しまれる前に一刻も早くすませてしまいましょう。	
大丈夫、じっとしていて。すぐに終わるわ」	
思った通りほむらちゃんの指は、流れるような動きでわたしの太ももへと伸びていきます。	
そんな動きで素肌に触れられようものなら、きっとわたしはおかしくなっちゃう……！！	
「ダメだよっ！！	
　まだダメ、わたしにもその……こ、心の準備が……」	
「……？　いいえ、待てないわ。今でないとダメなのよ」	
「お願い、ほむらちゃん……恥ずかしいよぉ……」	
「私にされるのがそんなにイヤなら、自分でする？」	
「ほむらちゃんの前で！？　無理だよ、そんなのもっとできっこないよ！！」	
「もういいわ。私はあなたのためなら、どこまでも非情になれるのよ。少しおとなしくしていなさい」	
太ももに伸びてきた時に押さえた両手はあっさり振りほどかれ、手首を掴んできたと思ったら、すぐさま壁に押し付けられました。	
嘘でしょ？	
同じ女の子なのに、どうしてこんな簡単に抑えられちゃうの？	
ほむらちゃんの力が強い？	
それとも……	
わたしが、抵抗する気をなくしてる……？	
『最初はきちんと恥じらうのが乙女の嗜みですのよ？』	
脳裏をよぎる仁美ちゃんの言葉……	
ってやめてよ！　わたしはそんなつもりでやってるわけじゃ……！！	
『最後まで抵抗しろって！！』	
そ、そうだよねさやかちゃん。	
こんななし崩し的に大人の階段のぼったらダメだよね？	
「ほむらちゃん……！！」	
掴まれたままの手首をググッと押し返せば、	
「まどか。大丈夫だから」	
顔を近付け、至近距離で瞳を覗き込まれて。	
「全部私にまかせて。ね？」	
子どもに言い聞かせるかのように優しい声音。	
わたしは……	
わたしは…………	
こめていた力を、抜きました。	
「いい子」	
ふわりと微笑んだほむらちゃんは心なしか嬉しそうで、それを見れただけでも胸の奥がぽわっとあったかくなります。	
次にほむらちゃんが少し屈んだことで、さらに近付く距離にかあっと熱くなって。	
その熱を冷ますかのように、冷たい指が触れてきます。	
太ももを滑るようになぞってブルマにたどり着くと、お尻に手のひらがあてがわれ。	
